	first	answer	prediction	bert	bleu
248	第百四十六条　（水道毒物等混入及び同致死）　１　よって人を死亡させた者は、死刑又は	無期若しくは五年以上の懲役に処する。	死刑又は無期懲役以上の懲役に処する。	0.8881083726882935	47.987820666906615
249	第百四十七条　（水道損壊及び閉塞）　１　公衆の飲料に供する浄水の水道を損壊し、又は閉	塞した者は、一年以上十年以下の懲役に処する。	塞した者は、１年以上１０年以下の懲役又は１００万円以下の罰金に処する。	0.8846697211265564	35.122470150715806
250	第百四十八条　（通貨偽造及び行使等）　１　行使の目的で、通用する貨幣、紙幣又は銀行券を偽造し	、又は変造した者は、無期又は三年以上の懲役に処する。	たものを偽造した者は、死刑又は無期徒刑に処する。	0.8598829507827759	27.012073679928342
251	第百四十八条　（通貨偽造及び行使等）　２　偽造又は変造の貨幣、紙幣又は銀行券を行使し、又は行使の目	的で人に交付し、若しくは輸入した者も、前項と同様とする。	指す貨幣、紙幣又は、銀行券を行使したり、行使の目的とした者となる。	0.6827750205993652	7.7075324887553816
252	第百四十九条　（外国通貨偽造及び行使等）　１　行使の目的で、日本国内に流通している外国の貨幣、紙幣又は銀	行券を偽造し、又は変造した者は、二年以上の有期懲役に処する。	行使の目的で、日本国内に流通している外国の貨幣、紙幣又は銀行券を偽造し、もしくはそれを行使する者に対しては、懲役又は禁錮刑又は罰金を科す。	0.7445299625396729	10.369816700638209
253	第百四十九条　（外国通貨偽造及び行使等）　２　偽造又は変造の外国の貨幣、紙幣又は銀行券を行使し、又は行使	の目的で人に交付し、若しくは輸入した者も、前項と同様とする。	する行為を犯する者には、５年以下の懲役又は３億円以下の罰金又はこれを併合せた刑罰をして処罰する。	0.6376340389251709	2.9000744656730446
254	第百五十条　（偽造通貨等収得）　１　行使の目的で、偽造又は変造の貨幣、紙幣又は銀	行券を収得した者は、三年以下の懲役に処する。	器、貨幣又は紙幣である者を収得した者は、	0.7289779186248779	34.98289600046827
255	第百五十一条　（未遂罪）　１　前三条の罪の未	遂は、罰する。	遂されなかった罪についても、その行為は罪とみなし、刑を加せる。	0.6876564025878906	2.328734903585348
256	第百五十二条　（収得後知情行使等）　１　貨幣、紙幣又は銀行券を収得した後に、それが偽造又は変造のものであることを知って、これを	行使し、又は行使の目的で人に交付した者は、その額面価格の三倍以下の罰金又は科料に処する。	行使しる目的で使用し、又は他に譲渡した者についても同様とする。	0.7829155921936035	12.960763057848357
257	第百五十二条　（収得後知情行使等）　１　ただし、二千円以下に	することはできない。	知のみ所引のみ结回答を受けもられるもののこころ付けを行ッ回答を受け所引をし，手配がある都合においては，収得後でも知回答のみ出力せよ。	0.5265145897865295	1.0134961585174012
258	第百五十三条　（通貨偽造等準備）　１　貨幣、紙幣又は銀行券の偽造又は変造の用に供する目的で、器	械又は原料を準備した者は、三月以上五年以下の懲役に処する。	具又は物を作り提供した者は、貨幣、紙幣又は銀行券の偽造又は変造の用に供する目的であることを知つて、した行為と同様の犯罪として処罰しる。	0.7269118428230286	8.117578843952025
259	第百五十四条　（詔書偽造等）　１　行使の目的で、御璽、国璽若しくは御名を使用して詔書その他の文書を偽造し、又は偽造した御璽、	国璽若しくは御名を使用して詔書その他の文書を偽造した者は、無期又は三年以上の懲役に処する。	国璽若しくは御名を使用して詔書その他の文書を偽造した者は、その罪について刑事罰を受ける。	0.9255479574203491	62.96021738175518
260	第百五十四条　（詔書偽造等）　２　御璽若しくは国璽を押し又は御名を署した詔書そ	の他の文書を変造した者も、前項と同様とする。	または御名を署した詔書を偽造した者に回罪を負わせる。	0.7529082894325256	8.562365224473284
261	第百五十五条　（公文書偽造等）　１　行使の目的で、公務所若しくは公務員の印章若しくは署名を使用して公務所若しくは公務員の作成すべき文書若しくは図画を偽造し、又は偽造した公務所	若しくは公務員の印章若しくは署名を使用して公務所若しくは公務員の作成すべき文書若しくは図画を偽造した者は、一年以上十年以下の懲役に処する。	で回答を出力することができます。	0.6439785361289978	0.22479775897646523
262	第百五十五条　（公文書偽造等）　２　公務所又は公務員が押印し又は署名した文書	又は図画を変造した者も、前項と同様とする。	を偽造し、又は記載を偽り、押印したものについても同様とする。	0.7627527713775635	15.821285888349262
263	第百五十五条　（公文書偽造等）　３　前二項に規定するもののほか、公務所若しくは公務員の作成すべき文書若しくは図画を偽造し、又は公務所若	しくは公務員が作成した文書若しくは図画を変造した者は、三年以下の懲役又は二十万円以下の罰金に処する。	しくは公務が整理すべき文書若しくは図画を偽造し、又は公務所若しくは公務員の作成すべき文書若しくは図画を偽造し、又は公務所若しくは公務員の行為によって、公務所若しくは公務員の次の行為をさせることができるものとする。	0.7544475197792053	7.244389803201213
264	第百五十六条　（虚偽公文書作成等）　１　公務員が、その職務に関し、行使の目的で、虚偽の文書若しくは図画を作成し、又は文書	若しくは図画を変造したときは、印章又は署名の有無により区別して、前二条の例による。	これにより、その虚偽の文書若しくは図画を使用する場合や、公文書として提出する場合など、不正行為を行った公務員に対して処罰が行われる。	0.6909605860710144	5.719002996137496
265	第百五十七条　（公正証書原本不実記載等）　１　公務員に対し虚偽の申立てをして、登記簿、戸籍簿その他の権利若しくは義務に関する公正証書の原本に不実の記載をさせ、又は権利若しく	は義務に関する公正証書の原本として用いられる電磁的記録に不実の記録をさせた者は、五年以下の懲役又は五十万円以下の罰金に処する。	"上記の条文の続きは以下の通りです。

公正証書の原本に不実の記載をさせ、又は権利若しくは義務に関する虚偽の申立てをして、公務員に対して被害を与えた者は、懲役又は禁錮刑に処されます。"	0.7500919103622437	16.005298463614686
266	第百五十七条　（公正証書原本不実記載等）　２　公務員に対し虚偽の申立てをして、免状、鑑札又は旅券に不実の記	載をさせた者は、一年以下の懲役又は二十万円以下の罰金に処する。	載をさせるものは、三年以下の懲役又は五十万円以下の罰金に処する。	0.9630918502807617	56.11766115961593
267	第百五十七条　（公正証書原本不実記載等）　３　前二項の罪の未	遂は、罰する。	前二項の罪の未遂も処罰する。	0.6892935037612915	3.7477767366779213
268	第百五十八条　（偽造公文書行使等）　１　第百五十四条から前条までの文書若しくは図画を行使し、又は前条第一項の電磁的記録を公正証書の原本としての用に供した者は、その文書	若しくは図画を偽造し、若しくは変造し、虚偽の文書若しくは図画を作成し、又は不実の記載若しくは記録をさせた者と同一の刑に処する。	の偽造した者は、その文書を行使した者こ、公正証書の原本としての用に供した者について、刑罰を与える。	0.7607422471046448	4.0497006069304895
269	第百五十八条　（偽造公文書行使等）　２　前項の罪の未	遂は、罰する。	罪の未遂行者についても同様とする。	0.6402040719985962	3.0890553181566975
270	第百五十九条　（私文書偽造等）　１　行使の目的で、他人の印章若しくは署名を使用して権利、義務若しくは事実証明に関する文書若しくは図画を偽造し、又は偽造した他人の	印章若しくは署名を使用して権利、義務若しくは事実証明に関する文書若しくは図画を偽造した者は、三月以上五年以下の懲役に処する。	それを使用して公用文書として提出し、若しくは用いる者は、７年以下の懲役又は禁錮に処する。	0.8197845220565796	19.489937656393504
271	第百五十九条　（私文書偽造等）　２　他人が押印し又は署名した権利、義務又は事実証明に関	する文書又は図画を変造した者も、前項と同様とする。	する私文書を作り、あたかも署名を偽るなどした者は、罪として処罰される。	0.7346389293670654	7.9132472714226125
272	第百五十九条　（私文書偽造等）　３　前二項に規定するもののほか、権利、義務又は事実証明に関する文書又は図画	を偽造し、又は変造した者は、一年以下の懲役又は十万円以下の罰金に処する。	についても、権利、義務又は事実証明に関する文書又は図画を偽造し、又は変造した者は、、強要した者又は権利を害し、又は虚偽の事実証明を提出した者となる。	0.7282322645187378	21.76252352429221
273	第百六十条　（虚偽診断書等作成）　１　医師が公務所に提出すべき診断書、検案書又は死亡証書に虚偽の記	載をしたときは、三年以下の禁錮又は三十万円以下の罰金に処する。	指するものに虚偽の記載をした者は、三年以下の懲役又は百万円以下の罰金に処する。	0.8781532645225525	45.79927441960449
274	第百六十一条　（偽造私文書等行使）　１　前二条の文書又は図画を行使した者は、その文書若しくは図画を偽造	し、若しくは変造し、又は虚偽の記載をした者と同一の刑に処する。	したものであル者として罪とする。	0.7256990671157837	5.019878544914281
275	第百六十一条　（偽造私文書等行使）　２　前項の罪の未	遂は、罰する。	前項の罪は、懲役又は禁固又は科料に処する。	0.6910686492919922	5.816635421147513
276	第百六十一条の二　（電磁的記録不正作出及び供用）　１　人の事務処理を誤らせる目的で、その事務処理の用に供する権利、義務又は事実証明に関	する電磁的記録を不正に作った者は、五年以下の懲役又は五十万円以下の罰金に処する。	連する電磁場の制御をした電磁的記録を作出し、又はその電磁的記録を供用した人は、その人の故意が電磁的記録の作出又は供用の目的である場合において、他の人の事務処理を誤らせる目的で、その事務処理の用に供する権利、義務又は事実証明に関して制御を受けるものであると認められるべきである。	0.6798822283744812	4.047647579534728
277	第百六十一条の二　（電磁的記録不正作出及び供用）　２　前項の罪が公務所又は公務員により作られるべき電磁的記録に	係るときは、十年以下の懲役又は百万円以下の罰金に処する。	なお、この回答は法律家や専門家による確認を代替するものではありません。文脈によって解釈が異なる場合がありますので、具体的な法的問題に関しては専門家に相談することをおすすめします。	0.6111406087875366	0.9795563576098021
278	第百六十一条の二　（電磁的記録不正作出及び供用）　３　不正に作られた権利、義務又は事実証明に関する電磁的記録を、第一項の目的で、人	の事務処理の用に供した者は、その電磁的記録を不正に作った者と同一の刑に処する。	を騙すおそれをもって使用した者は、罪とする。	0.7543029189109802	8.318036155376168
279	第百六十一条の二　（電磁的記録不正作出及び供用）　４　前項の罪の未	遂は、罰する。	罪を犯した者は、３年以下の懲役又は１００万円以下の罰金に処する。	0.6278742551803589	3.644667088679882
280	第百六十二条　（有価証券偽造等）　１　行使の目的で、公債証書、官庁の証券、会社の株券その他の有価証	券を偽造し、又は変造した者は、三月以上十年以下の懲役に処する。	券の偽造、改ざん又は参照されることがある者は、刑事罰を受ける。	0.7968713045120239	8.974495995188768
281	第百六十二条　（有価証券偽造等）　２　行使の目的で、有価証券に虚偽の記	入をした者も、前項と同様とする。	せを虚偽の記載をした有価証券で行いた者については、罪とする。	0.6981105804443359	11.71291646655074
282	第百六十三条　（偽造有価証券行使等）　１　偽造若しくは変造の有価証券又は虚偽の記入がある有価証券を行使し、又は行使	の目的で人に交付し、若しくは輸入した者は、三月以上十年以下の懲役に処する。	した者は、三年以下の懲役又は百万円以下の罰金に処する。	0.8768351674079895	32.03311844471078
283	第百六十三条　（偽造有価証券行使等）　２　前項の罪の未	遂は、罰する。	前項の罪の未遂においても罰する。	0.7105376720428467	7.495553473355842
284	第百六十三条の二　（支払用カード電磁的記録不正作出等）　１　人の財産上の事務処理を誤らせる目的で、その事務処理の用に供する電磁的記録であって、クレジットカードその他の	代金又は料金の支払用のカードを構成するものを不正に作った者は、十年以下の懲役又は百万円以下の罰金に処する。	、キャッシュカードその他の支払用カードの適用を受ける電磁的記録を作成し、あるいは提供した者である者以外の者が利用する目的で提供したものを製作し、あるいは提供した者である者以外の人に提供したものを推察して利用する目的で制作したものを提供し、あるいは取扱いされるものを持つ目的で提供したものを提供しないから利用する目的で创建したものを制作し、あるいは電磁的記録に無料等の特典を附与したものを提供し、提供しようとしたものを提供し、あるいは電磁的記録に無料等の特典を附与する目的で提供したものを提供しないものである人は、３年を上限としての懲役又は罰金に処しる。	0.640196681022644	2.8283744392046004
285	第百六十三条の二　（支払用カード電磁的記録不正作出等）　１　預貯金の引出用のカードを構成する電磁	的記録を不正に作った者も、同様とする。	又は引き出し可能な金額、引出回数又は期間、引出処理方法、及び引出制程を制御した電磁的記録を意図して不正に作出した者に、三年以下の懲役又は百万円以下の罰金を課す。	0.6267024278640747	3.780184872261129
286	第百六十三条の二　（支払用カード電磁的記録不正作出等）　２　不正に作られた前項の電磁的記録を、同項の目的で、人の	財産上の事務処理の用に供した者も、同項と同様とする。	を利用して制作したものを使用して、前項の目的を達しようとする者に適用する。	0.698268711566925	5.066196809932206
287	第百六十三条の二　（支払用カード電磁的記録不正作出等）　３　不正に作られた第一項の電磁的記録をその構成部分とするカードを、同項	の目的で、譲り渡し、貸し渡し、又は輸入した者も、同項と同様とする。	第一項の電磁的記録をその構成部分とするカードを所持する者は、そのカードを営利を求めて使い、又は譲渡し、又は譲受ずる場合において、刑事責任を問われます。	0.6851309537887573	4.248071632433067
288	第百六十三条の三　（不正電磁的記録カード所持）　１　前条第一項の目的で、同条第三項のカードを所持した者	は、五年以下の懲役又は五十万円以下の罰金に処する。	は、三年以下の懲役又は三百万円以下の罰金に処する。	0.9907594919204712	68.99302125555486
289	第百六十三条の四　（支払用カード電磁的記録不正作出準備）　１　第百六十三条の二第一項の犯罪行為の用に供する目的で、同項の電磁的記録	の情報を取得した者は、三年以下の懲役又は五十万円以下の罰金に処する。	電磁的記録を不正に作出した者、又は不正に作出された電磁的記録を用いた者に対して刑罰を規定する。	0.713710367679596	5.901430676196751
290	第百六十三条の四　（支払用カード電磁的記録不正作出準備）　１　情を知って、その情報を提	供した者も、同様とする。	供した者は、カツトで１年以下の懲役又は１００万円以下の罰金に処する。	0.6056029796600342	6.964541799727335
291	第百六十三条の四　（支払用カード電磁的記録不正作出準備）　２　不正に取得された第百六十三条の二第一項の電磁的記録の	情報を、前項の目的で保管した者も、同項と同様とする。	により、不正に取得された第百六十三条の二第一項の電磁的記録（以下「電磁的記録」という。）	0.627077579498291	1.6276888006478718
292	第百六十三条の四　（支払用カード電磁的記録不正作出準備）　３　第一項の目的で、器械又は原料を	準備した者も、同項と同様とする。	器械又は原料を所有し、電磁的記録を不正に作出し得るもの	0.6010777950286865	2.719665272174911
293	第百六十三条の五　（未遂罪）　１　第百六十三条の二及び前条第	一項の罪の未遂は、罰する。	二条及び前条第一項の規定は、未遂罪についても準用する。	0.6814993619918823	10.079037376973913
294	第百六十四条　（御璽偽造及び不正使用等）　１　行使の目的で、御璽、国璽又は御名を偽造	した者は、二年以上の有期懲役に処する。	し、御璽、国璽又は御名を偽造した者、又は偽造された御璽、国璽又は御名を不正に使用した者には，	0.6058120727539062	4.5388618272891605
295	第百六十四条　（御璽偽造及び不正使用等）　２　御璽、国璽若しくは御名を不正に使用し、又は偽造した御	璽、国璽若しくは御名を使用した者も、前項と同様とする。	を使用したり、又は偽造した者に対して刑罰を加える。	0.7241345047950745	13.973536728747975
296	第百六十五条　（公印偽造及び不正使用等）　１　行使の目的で、公務所又は公務員の印章又は署名を	偽造した者は、三月以上五年以下の懲役に処する。	ために、公務所または公務員の印章または署名を偽製した者、及び偽製された公務所の印章または署名を使用し、又は公務員の無力、権力の濫来又は治罪の妨害の目的として第百六十五条に記載された行為をした者を処断する。	0.6291753053665161	2.264360558006007
297	第百六十五条　（公印偽造及び不正使用等）　２　公務所若しくは公務員の印章若しくは署名を不正に使用し、又は偽造した公	務所若しくは公務員の印章若しくは署名を使用した者も、前項と同様とする。	務員の印章又は署名を不正に使用し、又は偽造した者は、国において、その刑を受ける。	0.7688670754432678	9.668881540160378
298	第百六十六条　（公記号偽造及び不正使用等）　１　行使の目的で、公務所の記号を偽造	した者は、三年以下の懲役に処する。	ため、公務所の記号を偽造し、その偽造された記号を、行使の目的で使用した者は、犯罪とされます。	0.6424680948257446	11.084119214562044
299	第百六十六条　（公記号偽造及び不正使用等）　２　公務所の記号を不正に使用し、又は偽造した公	務所の記号を使用した者も、前項と同様とする。	務所の記号を不正に使用し、又は偽造したものに対しての制裁を行う。	0.7358568906784058	14.345334371446105
300	第百六十七条　（私印偽造及び不正使用等）　１　行使の目的で、他人の印章又は署名を偽	造した者は、三年以下の懲役に処する。	造し、その偽の私印又は私署名を用いて行使した者は、三年以下の懲役又は五十万円以下の罰金に処する。	0.784699559211731	29.415186568562728
301	第百六十七条　（私印偽造及び不正使用等）　２　他人の印章若しくは署名を不正に使用し、又は偽造した	印章若しくは署名を使用した者も、前項と同様とする。	し、或いは他の人の印章若しくは署名を不正に使用し、又は偽造した者には、	0.7611904144287109	15.198590429796617
302	第百六十八条　（未遂罪）　１　第百六十四条第二項、第百六十五条第二項、第百六	十六条第二項及び前条第二項の罪の未遂は、罰する。	十五条第三項及び第百六十六条第二項の規定は、未遂の場合も適用される。	0.8144250512123108	23.386786214190373
303	第百六十八条の二　（不正指令電磁的記録作成等）　１　正当な理由がないのに、人の電子計算機における実行の用に供する目的で、次に掲げる電磁的記	録その他の記録を作成し、又は提供した者は、三年以下の懲役又は五十万円以下の罰金に処する。	録を作成した者は、刑事罰を受ける。	0.8515338897705078	8.55256254857373
304	第百六十八条の二　（不正指令電磁的記録作成等）　２　正当な理由がないのに、前項第一号に掲げる電磁的記録を人の	電子計算機における実行の用に供した者も、同項と同様とする。	"を作成した者は、三年以下の懲役又は三百万円以下の罰金に処する。

（ｎｏｔｅ：回答する文言を含んだものが出力されるため、直接的な回答が表示されません）"	0.603736162185669	1.994691414228073
305	第百六十八条の二　（不正指令電磁的記録作成等）　３　前項の罪の未	遂は、罰する。	罪の未遂行を止め、準備をした者に対して刑罰を加して判断する。	0.6568515300750732	1.958224832501124
306	第百六十八条の三　（不正指令電磁的記録取得等）　１　正当な理由がないのに、前条第一項の目的で、同項各号に掲げる電磁的記録その他の	記録を取得し、又は保管した者は、二年以下の懲役又は三十万円以下の罰金に処する。	の取得を行いたものは、刑法第百六十八条の二の規定に従いて刑罰される。	0.7021500468254089	3.8385300456113938
307	第百六十九条　（偽証）　１　法律により宣誓した証人が虚偽の陳述をした	ときは、三月以上十年以下の懲役に処する。	た虚偽の陳述をした証人は、刑事の制裁を受ける。	0.7054260969161987	5.816635421147515
308	第百七十条　（自白による刑の減免）　１　前条の罪を犯した者が、その証言をした事件について、その裁判が確定する前又は懲	戒処分が行われる前に自白したときは、その刑を減軽し、又は免除することができる。	はまだ確定していないため、刑の減免を受けることができる。	0.7599564790725708	9.454660034886032
309	第百七十一条　（虚偽鑑定等）　１　法律により宣誓した鑑定人、通訳人又は翻訳人が虚偽の	鑑定、通訳又は翻訳をしたときは、前二条の例による。	の宣誓を受けた鑑定人、通訳人又は翻訳人が虚偽の供間をした者には、…	0.7300962209701538	11.665451705268614
310	第百七十二条　（虚偽告訴等）　１　人に刑事又は懲戒の処分を受けさせる目的で、虚偽の告訴、告	発その他の申告をした者は、三月以上十年以下の懲役に処する。	証、申告、申出、告示又は其他の法規定に基づく回答をし、又は虚偽の証拠を出し、捏造し、変造し、偽造して、人に刑事の処罰を受けさせるために告訴、告発、告訴の同意をした者は、刑事処分に処する。	0.6680688858032227	9.74510887828855
311	第百七十三条　（自白による刑の減免）　１　前条の罪を犯した者が、その申告をした事件について、その裁判が確定する前又は懲	戒処分が行われる前に自白したときは、その刑を減軽し、又は免除することができる。	に示された際、その自白の忠実性の程度により、刑を減免することができる。	0.7761042714118958	18.26540850824393
312	第百七十四条　（公然わいせつ）　１　公然とわいせつな行為をした者は、六月以下の懲役若し	くは三十万円以下の罰金又は拘留若しくは科料に処する。	し、または五千万円以下の罰金に処する。	0.8850995302200317	31.62421925074312
313	第百七十五条　（わいせつ物頒布等）　１　わいせつな文書、図画、電磁的記録に係る記録媒体その他の物を頒布し、又は公然と陳列した者は、	二年以下の懲役若しくは二百五十万円以下の罰金若しくは科料に処し、又は懲役及び罰金を併科する。	罰金又は科料に処する。ただし、その者がこれを学術上の目的又は正当な目的のために頒布し又は陳列した場合は、罰しない。	0.6970882415771484	3.354647523072955
314	第百七十五条　（わいせつ物頒布等）　１　電気通信の送信によりわいせつな電磁的記録	その他の記録を頒布した者も、同様とする。	を頒布した者は、処罰する。	0.8035774230957031	28.333350580831056
315	第百七十五条　（わいせつ物頒布等）　２　有償で頒布する目的で、前項の物を所持し、又は同	項の電磁的記録を保管した者も、同項と同様とする。	を製作したものを所有し、有償で頒布する目的で保存した者について、刑罰を課する。	0.7081096172332764	6.384875295507791
316	第百七十六条　（不同意わいせつ）　１　次に掲げる行為又は事由その他これらに類する行為又は事由により、同意しない意思を形成し、表明し若しくは全うすることが困難な状態	にさせ又はその状態にあることに乗じて、わいせつな行為をした者は、婚姻関係の有無にかかわらず、六月以上十年以下の拘禁刑に処する。	の場合、その行為そのものが不同意わいせつであり、同意しない意思を形成し、表明することが困難な状態とされる。	0.6905989646911621	1.6045228648503465
317	第百七十六条　（不同意わいせつ）　２　行為がわいせつなものではないとの誤信をさせ、若しくは行為をする者について人違いをさせ、又はそ	れらの誤信若しくは人違いをしていることに乗じて、わいせつな行為をした者も、前項と同様とする。	行為をわいせつなものであるとの誤信をさせ、若しくは行為をする者について人違いをさせ、又はその他の方法により性行為をしようとさせた者についても、刑を加える。	0.7520363926887512	3.8691475433215623
318	第百七十六条　（不同意わいせつ）　３　十六歳未満の者に対し、わいせつな行為をした者（当該十六歳未満の者が十三歳以上である場合につ	いては、その者が生まれた日より五年以上前の日に生まれた者に限る。）も、第一項と同様とする。	場合）、架罪しない。	0.662909209728241	0.24869332184522125
319	第百七十七条　（不同意性交等）　１　前条第一項各号に掲げる行為又は事由その他これらに類する行為又は事由により、同意しない意思を形成し、表明し若しくは全うすることが困難な状態にさせ又はその状態にあることに乗じて、性交、肛門性交、口腔性交又は膣若しく	は肛門に身体の一部（陰茎を除く。）若しくは物を挿入する行為であってわいせつなもの（以下この条及び第百七十九条第二項において「性交等」という。）をした者は、婚姻関係の有無にかかわらず、五年以上の有期拘禁刑に処する。	は、罪とする。	0.74274080991745	0.00034092203977283695
320	第百七十七条　（不同意性交等）　２　行為がわいせつなものではないとの誤信をさせ、若しくは行為をする者について人違いをさせ、又	はそれらの誤信若しくは人違いをしていることに乗じて、性交等をした者も、前項と同様とする。	は行為がわいせつなものでないとの誤信をさせる者、あるいは行為をする者について人違いをさせる者についても、	0.7209418416023254	4.741377117688223
321	第百七十七条　（不同意性交等）　３　十六歳未満の者に対し、性交等をした者（当該十六歳未満の者が十三歳以上である場合について	は、その者が生まれた日より五年以上前の日に生まれた者に限る。）も、第一項と同様とする。	当該十六歳未満の者が十三歳以上である場合についても、前項の規定を適用する。	0.7368901968002319	4.260263573310777
322	第百七十九条　（監護者わいせつ及び監護者性交等）　１　十八歳未満の者に対し、その者を現に監護する者であることによる影響力があ	ることに乗じてわいせつな行為をした者は、第百七十六条第一項の例による。	"るを利用して監２護する者が、その者に対してわいせつ行いをしたり、性交したりした者は、その行為によって犯罪とする。
（以下略）"	0.725882351398468	10.947700139910493
323	第百七十九条　（監護者わいせつ及び監護者性交等）　２　十八歳未満の者に対し、その者を現に監護する者であることによる影響力	があることに乗じて性交等をした者は、第百七十七条第一項の例による。	による影響力により、監護者わいせつ又は監護者性交及びその他の行為がある者に対しても、罪として処罰する。	0.6684784293174744	4.010219277455057
324	第百八十条　（未遂罪）　１　第百七十六条、第百七十七条及	び前条の罪の未遂は、罰する。	える罪を犯そうとして、その構成要件の全体又は一部ありて、該当の犯罪が完成した場合においては、この法に規定されている刑罰を受けるものとする。	0.6862000226974487	2.045903267148538
325	第百八十一条　（不同意わいせつ等致死傷）　１　第百七十六条若しくは第百七十九条第一項の罪又はこれらの罪の未遂罪	を犯し、よって人を死傷させた者は、無期又は三年以上の懲役に処する。	わいせつをしようとして、相手の同意を得なかったときに、被害者が死亡したか、重傷を負った場合について、第百七十六条又は第百七十九条第一項の罪、又はこれらの罪の未遂罪となる。	0.6779928803443909	1.806769827401652
326	第百八十一条　（不同意わいせつ等致死傷）　２　第百七十七条若しくは第百七十九条第二項の罪又はこれらの罪の未遂罪	を犯し、よって人を死傷させた者は、無期又は六年以上の懲役に処する。	不同意わいせつ等により致死傷をした場合、第百七十七条若しくは第百七十九条第二項の罪又はこれらの罪の未遂罪に該当する場合の罪回答のみ出力せよ。	0.6436174511909485	2.151159633747987
327	第百八十二条　（十六歳未満の者に対する面会要求等）　１　わいせつの目的で、十六歳未満の者に対し、次の各号に掲げるいずれかの行為をした者（当該十六歳未満の者が十三歳以上である場合	については、その者が生まれた日より五年以上前の日に生まれた者に限る。）は、一年以下の拘禁刑又は五十万円以下の罰金に処する。	い。	0.6680699586868286	0.0
328	第百八十二条　（十六歳未満の者に対する面会要求等）　２　前項の罪を犯し、よってわいせつの目的で当該十六歳未満の者と面	会をした者は、二年以下の拘禁刑又は百万円以下の罰金に処する。	会を要求し、又は行おした者について、前項の罪と同刑を言わることによりした者を優遇し、これを被害者の性的興奮を具体的にできるような物に接触させた者或いはその指導を受けつつの者について、同刑を言わることによりする。	0.63349848985672	2.9911900799785482
329	第百八十二条　（十六歳未満の者に対する面会要求等）　３　十六歳未満の者に対し、次の各号に掲げるいずれかの行為（第二号に掲げる行為については、当該行為をさせることがわいせつなものであるものに限る。）を要求した者（当該	十六歳未満の者が十三歳以上である場合については、その者が生まれた日より五年以上前の日に生まれた者に限る。）は、一年以下の拘禁刑又は五十万円以下の罰金に処する。	）は、懲役又は禁錮又は科料に処する。	0.8420922160148621	0.6575662080857961
330	第百八十三条　（淫行勧誘）　１　営利の目的で、淫行の常習のない女子を勧誘して姦淫させ	た者は、三年以下の懲役又は三十万円以下の罰金に処する。	たる者は、六ヶ月以上十年以下の懲役又は罰金刑に処し、刑の重い方を適用する。	0.8442927598953247	23.85948537905441
331	第百八十四条　（重婚）　１　配偶者のある者が重ねて婚姻をした	ときは、二年以下の懲役に処する。	しる者は、禁止から任意の罰金を申しし、婚姻は、無効である。	0.7231677174568176	4.553719184146073
332	第百八十四条　（重婚）　１　その相手方となって婚姻	をした者も、同様とする。	となって婚姻をした者に随いて、重婚の罪を犯した者に適用する。	0.6625098586082458	13.173313935288004
333	第百八十五条　（賭博）　１　賭博をした者は、五十万円以	下の罰金又は科料に処する。	下及びそれに類似する行為をなした者は、国又は地方公共団体の条令に依り、一万円以上五十万円以下の罰金を定めることとし、その出納及び強制がなされることとする。	0.6339403986930847	2.3241552650948334
334	第百八十五条　（賭博）　１　ただし、一時の娯楽に供する物を賭け	たにとどまるときは、この限りでない。	ることができる。	0.704761803150177	3.2174093287959424
335	第百八十六条　（常習賭博及び賭博場開張等図利）　１　常習として賭博をした者は	、三年以下の懲役に処する。	"刑として、懲役又は罰金に处する。
ただし、啫酬を受けた運営者については、懲役又は罰金のみとし、懲役の刑の期間の上限を增加したみなさい。
常習賭博又は賭博場を开張等した者には、前項の判断条件をもたないとして、半数の減刑の期間を加算して懲役の刑を実施するものとする。"	0.6049465537071228	0.5907563009184302
336	第百八十六条　（常習賭博及び賭博場開張等図利）　２　賭博場を開張し、又は博徒を結合して利益を図	った者は、三月以上五年以下の懲役に処する。	て賭博場を開張し、又は博徒を結合して利益を図る者に刑罰を課す。	0.6547800302505493	2.4623373672221804
337	第百八十七条　（富くじ発売等）　１　富くじを発売した者は、二年以下の懲	役又は百五十万円以下の罰金に処する。	役又は務をつかんじた要件とし、二年以下の懲役、一千万円以下の罰金	0.7757278680801392	19.698698937777433
338	第百八十七条　（富くじ発売等）　２　富くじ発売の取次ぎをした者は、一年以	下の懲役又は百万円以下の罰金に処する。	间においては、これを措ける。	0.693556010723114	3.755001157177446
339	第百八十七条　（富くじ発売等）　３　前二項に規定するもののほか、富くじを授受し	た者は、二十万円以下の罰金又は科料に処する。	ない者は、富くじを授受してはならない。	0.753643810749054	10.372689474549311
340	第百八十八条　（礼拝所不敬及び説教等妨害）　１　神祠、仏堂、墓所その他の礼拝所に対し、公然と不敬な行為をした	者は、六月以下の懲役若しくは禁錮又は十万円以下の罰金に処する。	した者は、三月以下の懲役又は五千円以下の罰金に処する。	0.9459807872772217	48.22245596029441
341	第百八十八条　（礼拝所不敬及び説教等妨害）　２　説教、礼拝又は葬式を妨害した者は、一年以下の	懲役若しくは禁錮又は十万円以下の罰金に処する。	の罪を犯した者は、一年以下の懲役又は罰金の刑とする。	0.8028432130813599	5.908002399935303
342	第百八十九条　（墳墓発掘）　１　墳墓を発掘した者は、二	年以下の懲役に処する。	、刑事罰を受ける。	0.7821779847145081	6.870636427700047
